/1	1
2	1.93068991
3	3.727563529
4	6.967658661
5	9.734020453
6	13.5987078
7	13.5987078
8	13.5987078
9	13.5987078
10	13.5987078
11	13.5987078
12	13.5987078
13	13.5987078
14	13.5987078
15	13.5987078
16	13.5987078
17	13.5987078
18	13.5987078
19	13.5987078
20	13.5987078
21	13.5987078
22	13.5987078
23	13.5987078
24	13.5987078
25	13.5987078
26	13.5987078
27	13.5987078
28	13.5987078
29	13.5987078
30	13.5987078/
